,sku,category,price
93562,sku93562,Toilets,3035.57
93563,sku93563,Misc,2981.23
93564,sku93564,Misc,4599.87
93565,sku93565,Misc,276.38
93566,sku93566,Misc,3506.62
93567,sku93567,Toilets,616.55
93568,sku93568,Showers,4522.4
93569,sku93569,Misc,3850.04
93570,sku93570,Faucets,600.28
93571,sku93571,Toilets,2181.2
93572,sku93572,Toilets,169.12
93573,sku93573,Misc,919.2
93574,sku93574,Faucets,3098.97
93575,sku93575,Toilets,3048.21
93576,sku93576,Showers,2419.25
93577,sku93577,Faucets,1728.77
93578,sku93578,Misc,263.44
93579,sku93579,Toilets,4979.79
93580,sku93580,Faucets,2011.24
93581,sku93581,Misc,1963.52
93582,sku93582,Showers,764.24
93583,sku93583,Misc,4739.52
93584,sku93584,Faucets,318.69
93585,sku93585,Misc,2298.77
93586,sku93586,Showers,1790.51
93587,sku93587,Misc,66.94
93588,sku93588,Faucets,4510.81
93589,sku93589,Misc,3941.94
93590,sku93590,Toilets,3631.57
93591,sku93591,Faucets,1373.78
93592,sku93592,Toilets,1809.01
93593,sku93593,Toilets,4703.58
93594,sku93594,Misc,3051.01
93595,sku93595,Misc,666.21
93596,sku93596,Toilets,4290.28
93597,sku93597,Misc,2575.26
93598,sku93598,Misc,802.87
93599,sku93599,Misc,1140.53
93600,sku93600,Faucets,2428.58
93601,sku93601,Toilets,4023.03
93602,sku93602,Toilets,779.62
93603,sku93603,Showers,2281.04
93604,sku93604,Faucets,3288.75
93605,sku93605,Showers,1938.69
93606,sku93606,Toilets,3577.0
93607,sku93607,Toilets,1156.43
93608,sku93608,Faucets,2856.68
93609,sku93609,Faucets,2979.83
93610,sku93610,Faucets,4318.79
93611,sku93611,Toilets,1736.36
93612,sku93612,Toilets,3976.65
93613,sku93613,Showers,1780.03
93614,sku93614,Toilets,742.33
93615,sku93615,Showers,3482.81
93616,sku93616,Misc,4820.57
93617,sku93617,Misc,3742.36
93618,sku93618,Faucets,3122.7
93619,sku93619,Faucets,1301.21
93620,sku93620,Misc,2927.49
93621,sku93621,Showers,525.18
93622,sku93622,Faucets,2407.16
93623,sku93623,Misc,4293.64
93624,sku93624,Toilets,2410.3
93625,sku93625,Showers,4464.7
93626,sku93626,Showers,3141.68
93627,sku93627,Showers,3508.53
93628,sku93628,Misc,4897.26
93629,sku93629,Faucets,3361.77
93630,sku93630,Misc,728.58
93631,sku93631,Toilets,3898.27
93632,sku93632,Showers,4077.01
93633,sku93633,Faucets,4118.43
93634,sku93634,Faucets,3713.5
93635,sku93635,Misc,2467.9
93636,sku93636,Toilets,779.76
93637,sku93637,Showers,319.83
93638,sku93638,Faucets,3579.0
93639,sku93639,Faucets,183.08
93640,sku93640,Showers,2001.22
93641,sku93641,Showers,4142.72
93642,sku93642,Misc,1440.86
93643,sku93643,Faucets,2204.03
93644,sku93644,Misc,4477.7
93645,sku93645,Faucets,898.97
93646,sku93646,Faucets,4111.92
93647,sku93647,Toilets,882.64
93648,sku93648,Faucets,798.54
93649,sku93649,Faucets,3069.28
93650,sku93650,Showers,599.5
93651,sku93651,Misc,4780.89
93652,sku93652,Toilets,4198.61
93653,sku93653,Faucets,417.19
93654,sku93654,Showers,3122.18
93655,sku93655,Toilets,880.3
93656,sku93656,Toilets,4178.49
93657,sku93657,Faucets,708.75
93658,sku93658,Misc,192.18
93659,sku93659,Faucets,3662.71
93660,sku93660,Showers,3264.36
93661,sku93661,Showers,1536.81
93662,sku93662,Showers,2932.9
93663,sku93663,Misc,3269.79
93664,sku93664,Showers,688.27
93665,sku93665,Faucets,4951.22
93666,sku93666,Toilets,3449.04
93667,sku93667,Faucets,3371.14
93668,sku93668,Toilets,3668.5
93669,sku93669,Misc,1709.79
93670,sku93670,Misc,614.04
93671,sku93671,Showers,2144.08
93672,sku93672,Misc,2625.73
93673,sku93673,Faucets,435.8
93674,sku93674,Faucets,4689.28
93675,sku93675,Misc,2817.29
93676,sku93676,Faucets,4927.57
93677,sku93677,Faucets,2463.5
93678,sku93678,Showers,1513.65
93679,sku93679,Misc,799.28
93680,sku93680,Toilets,2725.09
93681,sku93681,Showers,1640.13
93682,sku93682,Showers,551.64
93683,sku93683,Toilets,224.91
93684,sku93684,Showers,2489.69
93685,sku93685,Toilets,3883.12
93686,sku93686,Misc,1966.29
93687,sku93687,Misc,606.68
93688,sku93688,Toilets,2656.15
93689,sku93689,Toilets,4574.72
93690,sku93690,Misc,2899.24
93691,sku93691,Misc,1643.48
93692,sku93692,Toilets,105.39
93693,sku93693,Showers,4680.77
93694,sku93694,Showers,603.07
93695,sku93695,Faucets,1677.97
93696,sku93696,Showers,2295.49
93697,sku93697,Misc,3651.19
93698,sku93698,Misc,2137.79
93699,sku93699,Misc,2319.79
93700,sku93700,Misc,224.39
93701,sku93701,Faucets,4634.86
93702,sku93702,Faucets,555.27
93703,sku93703,Toilets,1786.71
93704,sku93704,Showers,4786.16
93705,sku93705,Showers,1272.7
93706,sku93706,Faucets,4214.97
93707,sku93707,Faucets,67.48
93708,sku93708,Faucets,4738.73
93709,sku93709,Toilets,1867.76
93710,sku93710,Showers,1246.15
93711,sku93711,Faucets,3613.56
93712,sku93712,Misc,2322.13
93713,sku93713,Toilets,277.57
93714,sku93714,Showers,4332.55
93715,sku93715,Misc,3225.9
93716,sku93716,Toilets,1947.69
93717,sku93717,Faucets,4425.11
93718,sku93718,Showers,2222.32
93719,sku93719,Showers,905.12
93720,sku93720,Faucets,2519.68
93721,sku93721,Faucets,1357.47
93722,sku93722,Toilets,3480.34
93723,sku93723,Toilets,1257.74
93724,sku93724,Faucets,1600.2
93725,sku93725,Misc,2656.82
93726,sku93726,Showers,2294.3
93727,sku93727,Faucets,3618.2
93728,sku93728,Toilets,1965.43
93729,sku93729,Toilets,1602.04
93730,sku93730,Toilets,4030.45
93731,sku93731,Misc,3909.3
93732,sku93732,Faucets,1914.02
93733,sku93733,Misc,1695.16
93734,sku93734,Toilets,2437.05
93735,sku93735,Toilets,3725.41
93736,sku93736,Misc,1659.79
93737,sku93737,Toilets,1190.01
93738,sku93738,Faucets,231.86
93739,sku93739,Faucets,2346.88
93740,sku93740,Misc,1510.18
93741,sku93741,Faucets,1676.83
93742,sku93742,Toilets,2337.6
93743,sku93743,Showers,2224.43
93744,sku93744,Misc,65.19
93745,sku93745,Misc,2418.38
93746,sku93746,Showers,3341.28
93747,sku93747,Toilets,3478.07
93748,sku93748,Showers,1257.69
93749,sku93749,Showers,2451.6
93750,sku93750,Misc,4776.74
93751,sku93751,Misc,4598.64
93752,sku93752,Toilets,4970.52
93753,sku93753,Toilets,3966.96
93754,sku93754,Faucets,2829.75
93755,sku93755,Misc,3116.0
93756,sku93756,Faucets,3435.23
93757,sku93757,Toilets,481.19
93758,sku93758,Showers,3850.56
93759,sku93759,Misc,154.63
93760,sku93760,Showers,3339.29
93761,sku93761,Toilets,639.27
93762,sku93762,Showers,1917.98
93763,sku93763,Faucets,1662.7
93764,sku93764,Showers,1177.52
93765,sku93765,Faucets,1058.31
93766,sku93766,Faucets,2855.48
93767,sku93767,Showers,2843.19
93768,sku93768,Faucets,4619.65
93769,sku93769,Faucets,2327.02
93770,sku93770,Showers,389.96
93771,sku93771,Toilets,3115.72
93772,sku93772,Showers,1345.84
93773,sku93773,Misc,607.44
93774,sku93774,Misc,42.64
93775,sku93775,Faucets,431.78
93776,sku93776,Toilets,4441.94
93777,sku93777,Showers,4343.37
93778,sku93778,Toilets,3674.45
93779,sku93779,Showers,2244.3
93780,sku93780,Toilets,950.25
93781,sku93781,Misc,3515.3
93782,sku93782,Misc,4550.42
93783,sku93783,Misc,2211.0
93784,sku93784,Showers,4339.25
93785,sku93785,Faucets,4592.51
93786,sku93786,Showers,118.68
93787,sku93787,Showers,196.5
93788,sku93788,Faucets,4947.8
93789,sku93789,Faucets,1939.94
93790,sku93790,Faucets,2884.33
93791,sku93791,Faucets,4928.9
93792,sku93792,Faucets,2145.36
93793,sku93793,Toilets,313.82
93794,sku93794,Misc,4977.97
93795,sku93795,Toilets,1582.44
93796,sku93796,Misc,1588.66
93797,sku93797,Faucets,2969.68
93798,sku93798,Toilets,2361.64
93799,sku93799,Faucets,2105.05
93800,sku93800,Showers,2870.23
93801,sku93801,Toilets,2161.28
93802,sku93802,Faucets,2795.32
93803,sku93803,Faucets,2336.42
93804,sku93804,Misc,1224.5
93805,sku93805,Toilets,3280.18
93806,sku93806,Misc,3118.89
93807,sku93807,Toilets,3139.08
93808,sku93808,Showers,628.84
93809,sku93809,Faucets,1862.92
93810,sku93810,Faucets,2576.71
93811,sku93811,Showers,2753.02
93812,sku93812,Faucets,3661.55
93813,sku93813,Showers,781.33
93814,sku93814,Showers,1059.52
93815,sku93815,Showers,3733.18
93816,sku93816,Misc,1497.6
93817,sku93817,Showers,1047.49
93818,sku93818,Showers,69.65
93819,sku93819,Faucets,1513.98
93820,sku93820,Misc,2075.29
93821,sku93821,Showers,4918.98
93822,sku93822,Showers,61.38
93823,sku93823,Toilets,1504.1
93824,sku93824,Toilets,4796.92
93825,sku93825,Misc,2536.08
93826,sku93826,Toilets,4008.55
93827,sku93827,Showers,1262.97
93828,sku93828,Toilets,4433.6
93829,sku93829,Toilets,4206.4
93830,sku93830,Showers,1774.13
93831,sku93831,Faucets,1566.83
93832,sku93832,Faucets,4354.74
93833,sku93833,Showers,4432.89
93834,sku93834,Showers,3090.67
93835,sku93835,Faucets,4474.24
93836,sku93836,Toilets,914.26
93837,sku93837,Toilets,4294.46
93838,sku93838,Toilets,1032.45
93839,sku93839,Faucets,1804.1
93840,sku93840,Misc,3303.39
93841,sku93841,Toilets,474.93
93842,sku93842,Faucets,4828.47
93843,sku93843,Misc,3033.52
93844,sku93844,Faucets,244.55
93845,sku93845,Misc,4816.65
93846,sku93846,Misc,263.46
93847,sku93847,Faucets,285.11
93848,sku93848,Showers,3200.72
93849,sku93849,Faucets,4535.12
93850,sku93850,Misc,2545.05
93851,sku93851,Toilets,2685.73
93852,sku93852,Faucets,1893.54
93853,sku93853,Showers,2046.68
93854,sku93854,Showers,360.77
93855,sku93855,Faucets,868.96
93856,sku93856,Misc,4713.71
93857,sku93857,Showers,4465.57
93858,sku93858,Misc,2969.8
93859,sku93859,Toilets,3307.11
93860,sku93860,Misc,970.9
93861,sku93861,Faucets,1886.34
93862,sku93862,Faucets,1804.43
93863,sku93863,Faucets,197.74
93864,sku93864,Misc,4585.11
93865,sku93865,Showers,371.92
93866,sku93866,Faucets,3264.51
93867,sku93867,Misc,524.03
93868,sku93868,Showers,3922.96
93869,sku93869,Toilets,2830.95
93870,sku93870,Showers,4470.48
93871,sku93871,Showers,200.41
93872,sku93872,Toilets,3508.21
93873,sku93873,Faucets,2924.63
93874,sku93874,Misc,4300.46
93875,sku93875,Toilets,4842.64
93876,sku93876,Toilets,3537.98
93877,sku93877,Faucets,713.67
93878,sku93878,Misc,23.64
93879,sku93879,Faucets,3257.83
93880,sku93880,Showers,4137.53
93881,sku93881,Toilets,3888.19
93882,sku93882,Misc,283.4
93883,sku93883,Faucets,157.17
93884,sku93884,Showers,537.91
93885,sku93885,Toilets,44.79
93886,sku93886,Misc,2061.05
93887,sku93887,Misc,4496.81
93888,sku93888,Toilets,135.89
93889,sku93889,Toilets,1148.28
93890,sku93890,Misc,667.92
93891,sku93891,Misc,4068.86
93892,sku93892,Misc,2685.46
93893,sku93893,Toilets,194.56
93894,sku93894,Toilets,3792.69
93895,sku93895,Toilets,2094.06
93896,sku93896,Toilets,1166.76
93897,sku93897,Showers,1710.76
93898,sku93898,Faucets,3228.61
93899,sku93899,Toilets,4205.58
93900,sku93900,Showers,448.64
93901,sku93901,Misc,1147.26
93902,sku93902,Misc,419.38
93903,sku93903,Faucets,2569.27
93904,sku93904,Faucets,3553.5
93905,sku93905,Faucets,4701.34
93906,sku93906,Toilets,2458.41
93907,sku93907,Faucets,4765.74
93908,sku93908,Toilets,64.1
93909,sku93909,Faucets,4945.61
93910,sku93910,Toilets,4717.03
93911,sku93911,Misc,2875.37
93912,sku93912,Toilets,1150.02
93913,sku93913,Faucets,687.85
93914,sku93914,Toilets,2293.03
93915,sku93915,Misc,2953.14
93916,sku93916,Toilets,4458.23
93917,sku93917,Misc,3325.51
93918,sku93918,Showers,2287.18
93919,sku93919,Faucets,1268.3
93920,sku93920,Faucets,4660.74
93921,sku93921,Misc,1470.98
93922,sku93922,Showers,4525.29
93923,sku93923,Showers,1569.89
93924,sku93924,Showers,4678.17
93925,sku93925,Misc,2840.17
93926,sku93926,Faucets,1758.01
93927,sku93927,Showers,557.77
93928,sku93928,Showers,1437.84
93929,sku93929,Misc,1691.88
93930,sku93930,Showers,3015.27
93931,sku93931,Showers,518.16
93932,sku93932,Faucets,4016.41
93933,sku93933,Showers,3342.26
93934,sku93934,Toilets,1046.21
93935,sku93935,Misc,1687.95
93936,sku93936,Toilets,60.19
93937,sku93937,Toilets,1773.99
93938,sku93938,Showers,3342.57
93939,sku93939,Showers,4210.67
93940,sku93940,Showers,958.4
93941,sku93941,Toilets,3423.61
93942,sku93942,Faucets,3328.73
93943,sku93943,Showers,4251.06
93944,sku93944,Faucets,628.77
93945,sku93945,Misc,4081.07
93946,sku93946,Faucets,477.13
93947,sku93947,Showers,2497.25
93948,sku93948,Toilets,2086.75
93949,sku93949,Faucets,29.58
93950,sku93950,Toilets,4663.61
93951,sku93951,Toilets,2090.8
93952,sku93952,Toilets,92.17
93953,sku93953,Faucets,3488.84
93954,sku93954,Toilets,3145.11
93955,sku93955,Showers,2529.58
93956,sku93956,Misc,2684.43
93957,sku93957,Toilets,4756.62
93958,sku93958,Toilets,4254.35
93959,sku93959,Showers,343.7
93960,sku93960,Toilets,397.76
93961,sku93961,Misc,1399.35
93962,sku93962,Showers,758.46
93963,sku93963,Showers,2499.25
93964,sku93964,Misc,4109.1
93965,sku93965,Showers,4164.34
93966,sku93966,Toilets,2161.35
93967,sku93967,Toilets,1405.12
93968,sku93968,Faucets,4870.42
93969,sku93969,Toilets,2488.72
93970,sku93970,Toilets,2106.95
93971,sku93971,Misc,3069.9
93972,sku93972,Faucets,3622.45
93973,sku93973,Showers,2121.26
93974,sku93974,Misc,4035.77
93975,sku93975,Faucets,473.37
93976,sku93976,Faucets,2536.06
93977,sku93977,Showers,4171.17
93978,sku93978,Showers,2435.49
93979,sku93979,Faucets,2940.69
93980,sku93980,Misc,1251.63
93981,sku93981,Showers,4081.66
93982,sku93982,Faucets,1656.72
93983,sku93983,Misc,4.2
93984,sku93984,Misc,4845.35
93985,sku93985,Faucets,2417.72
93986,sku93986,Misc,1363.6
93987,sku93987,Showers,1972.79
93988,sku93988,Faucets,3845.35
93989,sku93989,Showers,1339.67
93990,sku93990,Toilets,2030.03
93991,sku93991,Faucets,3655.08
93992,sku93992,Faucets,4784.66
93993,sku93993,Showers,3982.97
93994,sku93994,Misc,3372.37
93995,sku93995,Toilets,4745.29
93996,sku93996,Toilets,2968.09
93997,sku93997,Misc,1055.92
93998,sku93998,Faucets,4066.3
93999,sku93999,Toilets,4583.42
94000,sku94000,Toilets,4699.84
94001,sku94001,Faucets,1496.22
94002,sku94002,Misc,168.38
94003,sku94003,Misc,3439.81
94004,sku94004,Faucets,2124.93
94005,sku94005,Faucets,2124.06
94006,sku94006,Toilets,2723.04
94007,sku94007,Faucets,3326.6
94008,sku94008,Showers,4997.68
94009,sku94009,Faucets,1186.42
94010,sku94010,Showers,790.71
94011,sku94011,Toilets,1576.24
94012,sku94012,Toilets,1083.89
94013,sku94013,Toilets,198.72
94014,sku94014,Toilets,4606.89
94015,sku94015,Faucets,1162.61
94016,sku94016,Misc,3217.21
94017,sku94017,Misc,159.32
94018,sku94018,Toilets,2839.77
94019,sku94019,Showers,2682.89
94020,sku94020,Misc,2934.37
94021,sku94021,Misc,724.65
94022,sku94022,Faucets,367.96
94023,sku94023,Misc,1020.91
94024,sku94024,Toilets,3095.88
94025,sku94025,Showers,846.99
94026,sku94026,Faucets,4371.91
94027,sku94027,Faucets,1109.17
94028,sku94028,Toilets,1402.18
94029,sku94029,Showers,2141.37
94030,sku94030,Faucets,1507.04
94031,sku94031,Faucets,3537.98
94032,sku94032,Toilets,3959.98
94033,sku94033,Toilets,88.45
94034,sku94034,Toilets,3015.51
94035,sku94035,Misc,194.13
94036,sku94036,Toilets,962.2
94037,sku94037,Misc,383.57
94038,sku94038,Faucets,2298.19
94039,sku94039,Toilets,3597.07
94040,sku94040,Misc,1726.13
94041,sku94041,Misc,2839.1
94042,sku94042,Showers,83.8
94043,sku94043,Toilets,4509.73
94044,sku94044,Faucets,4191.16
94045,sku94045,Toilets,4362.11
94046,sku94046,Faucets,3723.6
94047,sku94047,Showers,3915.09
94048,sku94048,Faucets,2037.89
94049,sku94049,Misc,4108.51
94050,sku94050,Showers,4367.18
94051,sku94051,Showers,2805.32
94052,sku94052,Toilets,2010.51
94053,sku94053,Misc,676.57
94054,sku94054,Misc,365.1
94055,sku94055,Showers,3598.77
94056,sku94056,Toilets,3782.94
94057,sku94057,Misc,2711.88
94058,sku94058,Toilets,4429.8
94059,sku94059,Toilets,1216.96
94060,sku94060,Faucets,2514.58
94061,sku94061,Faucets,1374.87
94062,sku94062,Toilets,3686.78
94063,sku94063,Faucets,1284.5
94064,sku94064,Faucets,3093.75
94065,sku94065,Toilets,1492.87
94066,sku94066,Showers,4940.86
94067,sku94067,Showers,4211.87
94068,sku94068,Misc,3967.35
94069,sku94069,Faucets,892.92
94070,sku94070,Faucets,1356.0
94071,sku94071,Toilets,4951.64
94072,sku94072,Toilets,2498.1
94073,sku94073,Faucets,3495.95
94074,sku94074,Misc,3681.17
94075,sku94075,Showers,1206.08
94076,sku94076,Faucets,4611.5
94077,sku94077,Misc,2458.94
94078,sku94078,Misc,1433.76
94079,sku94079,Showers,1423.44
94080,sku94080,Showers,2246.91
94081,sku94081,Toilets,100.36
94082,sku94082,Toilets,876.98
94083,sku94083,Toilets,4010.63
94084,sku94084,Misc,3183.55
94085,sku94085,Misc,4022.56
94086,sku94086,Showers,2355.14
94087,sku94087,Faucets,1294.87
94088,sku94088,Showers,2468.09
94089,sku94089,Faucets,3815.33
94090,sku94090,Toilets,1282.94
94091,sku94091,Showers,3979.15
94092,sku94092,Toilets,698.92
94093,sku94093,Showers,1021.73
94094,sku94094,Misc,12.47
94095,sku94095,Showers,4921.98
94096,sku94096,Showers,481.07
94097,sku94097,Misc,561.85
94098,sku94098,Showers,1294.38
94099,sku94099,Showers,1490.95
94100,sku94100,Faucets,2341.72
94101,sku94101,Faucets,3073.37
94102,sku94102,Showers,4491.21
94103,sku94103,Toilets,971.01
94104,sku94104,Misc,1467.2
94105,sku94105,Showers,1472.31
94106,sku94106,Faucets,2991.74
94107,sku94107,Showers,1129.66
94108,sku94108,Misc,1409.83
94109,sku94109,Showers,4691.84
94110,sku94110,Showers,2008.35
94111,sku94111,Showers,2250.96
94112,sku94112,Showers,4413.99
94113,sku94113,Misc,3834.69
94114,sku94114,Toilets,4135.65
94115,sku94115,Showers,1062.69
94116,sku94116,Showers,2919.81
94117,sku94117,Misc,714.68
94118,sku94118,Faucets,2159.52
94119,sku94119,Toilets,3787.2
94120,sku94120,Showers,4058.81
94121,sku94121,Toilets,3512.11
94122,sku94122,Misc,3281.95
94123,sku94123,Faucets,4493.18
94124,sku94124,Misc,4671.32
94125,sku94125,Toilets,3825.25
94126,sku94126,Misc,1645.86
94127,sku94127,Showers,1858.38
94128,sku94128,Showers,1387.19
94129,sku94129,Misc,2596.35
94130,sku94130,Toilets,1743.17
94131,sku94131,Faucets,1185.9
94132,sku94132,Faucets,2931.47
94133,sku94133,Faucets,883.81
94134,sku94134,Showers,2659.27
94135,sku94135,Showers,2731.64
94136,sku94136,Showers,3591.24
94137,sku94137,Misc,4933.28
94138,sku94138,Misc,460.08
94139,sku94139,Faucets,2304.89
94140,sku94140,Faucets,868.88
94141,sku94141,Toilets,3938.84
94142,sku94142,Showers,1493.01
94143,sku94143,Showers,2278.98
94144,sku94144,Toilets,1982.64
94145,sku94145,Misc,4579.53
94146,sku94146,Misc,4.16
94147,sku94147,Toilets,1373.65
94148,sku94148,Faucets,4564.89
94149,sku94149,Misc,3378.27
94150,sku94150,Faucets,2867.03
94151,sku94151,Showers,3763.14
94152,sku94152,Faucets,70.42
94153,sku94153,Toilets,3878.65
94154,sku94154,Misc,3862.16
94155,sku94155,Faucets,4925.32
94156,sku94156,Faucets,2560.53
94157,sku94157,Showers,4426.21
94158,sku94158,Misc,4224.97
94159,sku94159,Toilets,3780.34
94160,sku94160,Showers,4108.28
94161,sku94161,Misc,1240.34
94162,sku94162,Faucets,1109.8
94163,sku94163,Showers,1743.56
94164,sku94164,Faucets,1659.14
94165,sku94165,Faucets,3455.0
94166,sku94166,Misc,2467.63
94167,sku94167,Faucets,2698.06
94168,sku94168,Toilets,3759.94
94169,sku94169,Toilets,2114.26
94170,sku94170,Misc,3650.76
94171,sku94171,Showers,4381.72
94172,sku94172,Misc,1902.67
94173,sku94173,Showers,4029.79
94174,sku94174,Misc,1211.86
94175,sku94175,Faucets,2669.88
94176,sku94176,Showers,102.08
94177,sku94177,Showers,283.4
94178,sku94178,Showers,1543.12
94179,sku94179,Misc,2047.84
94180,sku94180,Faucets,4477.56
94181,sku94181,Toilets,2047.19
94182,sku94182,Showers,3790.48
94183,sku94183,Showers,4284.82
94184,sku94184,Misc,727.69
94185,sku94185,Toilets,1129.58
94186,sku94186,Showers,2701.05
94187,sku94187,Faucets,238.16
94188,sku94188,Faucets,4318.35
94189,sku94189,Showers,553.24
94190,sku94190,Faucets,4786.05
94191,sku94191,Toilets,1109.61
94192,sku94192,Toilets,3016.02
94193,sku94193,Misc,2645.39
94194,sku94194,Faucets,347.67
94195,sku94195,Misc,2959.53
94196,sku94196,Showers,599.63
94197,sku94197,Toilets,2213.75
94198,sku94198,Toilets,3372.63
94199,sku94199,Showers,1669.51
94200,sku94200,Toilets,4582.36
94201,sku94201,Misc,2335.47
94202,sku94202,Toilets,1810.16
94203,sku94203,Toilets,2324.69
94204,sku94204,Misc,652.01
94205,sku94205,Showers,995.66
94206,sku94206,Faucets,4980.08
94207,sku94207,Misc,963.83
94208,sku94208,Showers,350.04
94209,sku94209,Showers,3857.06
94210,sku94210,Faucets,1959.76
94211,sku94211,Showers,4651.88
94212,sku94212,Faucets,4900.29
94213,sku94213,Faucets,3516.81
94214,sku94214,Showers,4559.37
94215,sku94215,Toilets,4807.71
94216,sku94216,Toilets,3739.43
94217,sku94217,Showers,1737.99
94218,sku94218,Showers,3712.94
94219,sku94219,Toilets,3448.5
94220,sku94220,Faucets,670.39
94221,sku94221,Showers,3070.67
94222,sku94222,Misc,105.26
94223,sku94223,Showers,3353.95
94224,sku94224,Faucets,397.23
94225,sku94225,Faucets,2247.15
94226,sku94226,Misc,4327.56
94227,sku94227,Faucets,1506.36
94228,sku94228,Showers,2516.06
94229,sku94229,Faucets,267.13
94230,sku94230,Misc,3021.41
94231,sku94231,Showers,4830.65
94232,sku94232,Showers,281.12
94233,sku94233,Toilets,2626.32
94234,sku94234,Faucets,2324.45
94235,sku94235,Faucets,1034.99
94236,sku94236,Misc,1316.89
94237,sku94237,Showers,1148.05
94238,sku94238,Showers,1946.21
94239,sku94239,Toilets,3610.51
94240,sku94240,Misc,1272.57
94241,sku94241,Faucets,893.19
94242,sku94242,Faucets,3893.49
94243,sku94243,Misc,4457.03
94244,sku94244,Faucets,2969.94
94245,sku94245,Faucets,2599.9
94246,sku94246,Showers,1217.84
94247,sku94247,Showers,3.09
94248,sku94248,Faucets,4748.69
94249,sku94249,Faucets,4703.21
94250,sku94250,Faucets,3512.82
94251,sku94251,Toilets,1314.21
94252,sku94252,Misc,3598.64
94253,sku94253,Faucets,638.59
94254,sku94254,Faucets,2926.72
94255,sku94255,Faucets,3729.41
94256,sku94256,Misc,3950.95
94257,sku94257,Faucets,3739.05
94258,sku94258,Faucets,1056.6
94259,sku94259,Toilets,3496.18
94260,sku94260,Misc,1247.5
94261,sku94261,Misc,2029.25
94262,sku94262,Misc,4748.56
94263,sku94263,Toilets,2618.94
94264,sku94264,Toilets,2447.65
94265,sku94265,Toilets,1862.46
94266,sku94266,Misc,2580.98
94267,sku94267,Showers,2635.39
94268,sku94268,Toilets,3075.11
94269,sku94269,Misc,381.86
94270,sku94270,Misc,569.47
94271,sku94271,Showers,792.56
94272,sku94272,Faucets,2694.93
94273,sku94273,Faucets,2575.06
94274,sku94274,Faucets,4844.83
94275,sku94275,Showers,253.41
94276,sku94276,Toilets,2984.51
94277,sku94277,Toilets,15.58
94278,sku94278,Showers,1747.08
94279,sku94279,Showers,552.9
94280,sku94280,Faucets,1748.51
94281,sku94281,Toilets,4243.77
94282,sku94282,Misc,2983.13
94283,sku94283,Toilets,982.99
94284,sku94284,Showers,745.09
94285,sku94285,Showers,1210.24
94286,sku94286,Toilets,1938.94
94287,sku94287,Showers,2273.39
94288,sku94288,Toilets,3702.08
94289,sku94289,Faucets,788.47
94290,sku94290,Misc,3960.86
94291,sku94291,Showers,256.04
94292,sku94292,Misc,181.48
94293,sku94293,Toilets,4967.23
94294,sku94294,Toilets,576.17
94295,sku94295,Faucets,3948.95
94296,sku94296,Misc,2845.18
94297,sku94297,Misc,1814.42
94298,sku94298,Misc,1269.48
94299,sku94299,Faucets,3635.18
94300,sku94300,Toilets,1156.41
94301,sku94301,Toilets,3942.2
94302,sku94302,Toilets,2058.02
94303,sku94303,Toilets,1367.3
94304,sku94304,Showers,1345.19
94305,sku94305,Toilets,4467.17
94306,sku94306,Misc,2206.22
94307,sku94307,Misc,808.67
94308,sku94308,Faucets,940.67
94309,sku94309,Faucets,2350.39
94310,sku94310,Toilets,4965.39
94311,sku94311,Showers,382.82
94312,sku94312,Toilets,3994.58
94313,sku94313,Showers,4431.37
94314,sku94314,Showers,2854.45
94315,sku94315,Showers,2745.37
94316,sku94316,Toilets,511.67
94317,sku94317,Toilets,4805.2
94318,sku94318,Toilets,733.27
94319,sku94319,Showers,4706.27
94320,sku94320,Misc,3848.79
94321,sku94321,Misc,116.76
94322,sku94322,Toilets,1931.63
94323,sku94323,Toilets,3087.11
94324,sku94324,Faucets,3262.05
94325,sku94325,Faucets,66.7
94326,sku94326,Toilets,2190.63
94327,sku94327,Showers,465.31
94328,sku94328,Toilets,2091.65
94329,sku94329,Toilets,3205.5
94330,sku94330,Faucets,874.53
94331,sku94331,Faucets,3594.35
94332,sku94332,Showers,4246.01
94333,sku94333,Misc,4257.35
94334,sku94334,Misc,1625.41
94335,sku94335,Faucets,4591.7
94336,sku94336,Misc,2781.57
94337,sku94337,Faucets,3379.08
94338,sku94338,Showers,4855.33
94339,sku94339,Faucets,3332.17
94340,sku94340,Misc,887.72
94341,sku94341,Toilets,1875.91
94342,sku94342,Faucets,2349.42
94343,sku94343,Showers,1713.65
94344,sku94344,Faucets,1524.51
94345,sku94345,Misc,3446.95
94346,sku94346,Toilets,651.9
94347,sku94347,Showers,556.89
94348,sku94348,Showers,2122.05
94349,sku94349,Showers,4943.77
94350,sku94350,Toilets,593.88
94351,sku94351,Showers,2540.13
94352,sku94352,Faucets,2635.5
94353,sku94353,Faucets,1456.9
94354,sku94354,Toilets,3084.16
94355,sku94355,Showers,1629.92
94356,sku94356,Misc,4165.4
94357,sku94357,Faucets,3707.41
94358,sku94358,Toilets,1152.35
94359,sku94359,Faucets,2343.02
94360,sku94360,Toilets,2423.26
94361,sku94361,Misc,4445.25
94362,sku94362,Toilets,1765.56
94363,sku94363,Toilets,2318.68
94364,sku94364,Misc,4008.09
94365,sku94365,Faucets,930.98
94366,sku94366,Faucets,2110.51
94367,sku94367,Showers,4284.15
94368,sku94368,Misc,841.3
94369,sku94369,Toilets,414.46
